Group 1
+--------------------------------------------------------------------------------------------+------------------------------+
|                                           Smile                                            |            Masses            |
|        CC(=O)c1ccc(cc1)OCC(=O)c2ccc(cc2OC)OC         |  ('M+K', 353.078581676)  |
|        CC(=O)c1ccc(cc1)OCC(=O)c2ccc(cc2OC)OC         | ('M+NH4', 332.149246676) |
|        CC(=O)c1ccc(cc1)OCC(=O)c2ccc(cc2OC)OC         |  ('M-H', 313.108147676)  |
|        CC(=O)c1ccc(cc1)OCC(=O)c2ccc(cc2OC)OC         | ('M+Br', 393.034308676)  |
|        CC(=O)c1ccc(cc1)OCC(=O)c2ccc(cc2OC)OC         | ('M+Cl', 349.084825676)  |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |   ('M', 408.08136374)    |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M+H', 409.08863974)   |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M+Na', 431.07058174)  |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M+K', 447.04452174)   |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 | ('M+NH4', 426.11518674)  |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M-H', 407.07408774)   |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M+Br', 487.00024874)  |
| CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3 |  ('M+Cl', 443.05076574)  |
+------------------------------------------------------+--------------------------+

Group 240
+--------------------------------------------------+------------------------------+
|                      Smile                       |            Masses            |
+--------------------------------------------------+------------------------------+
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      |  ('M', 340.16745924799994)   |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      | ('M+H', 341.17473524799993)  |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      |   ('M+Na', 363.156677248)    |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      |    ('M+K', 379.130617248)    |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      | ('M+NH4', 358.2012822479999) |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      | ('M-H', 339.16018324799995)  |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      | ('M+Br', 419.08634424799993) |
|     CC(=O)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=O)C      |   ('M+Cl', 375.136861248)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |     ('M', 390.141341816)     |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |    ('M+H', 391.148617816)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |   ('M+Na', 413.130559816)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |    ('M+K', 429.104499816)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |   ('M+NH4', 408.175164816)   |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |    ('M-H', 389.134065816)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |   ('M+Br', 469.060226816)    |
| CC(C(=O)N1CCCCC1)N(c2ccccc2)S(=O)(=O)c3ccc(cc3)F |   ('M+Cl', 425.110743816)    |
+--------------------------------------------------+------------------------------+

Group 241
+---------------------------------------------+-------------------------------+
|                    Smile                    |            Masses             |
+---------------------------------------------+-------------------------------+
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |   ('M', 351.16818751999995)   |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |  ('M+H', 352.17546351999994)  |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |    ('M+Na', 374.15740552)     |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |     ('M+K', 390.13134552)     |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O | ('M+NH4', 369.20201051999993) |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |     ('M-H', 350.16091152)     |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |    ('M+Br', 430.08707252)     |
| CC(=O)c1ccc(cc1)OCCCCN2CCCC2.C(=O)(C(=O)O)O |    ('M+Cl', 386.13758952)     |
+---------------------------------------------+-------------------------------+

Group 242
+-----------------------------------------------+------------------------------+
|                     Smile                     |            Masses            |
+-----------------------------------------------+------------------------------+
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O |   ('M', 352.1634364879999)   |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O |  ('M+H', 353.1707124879999)  |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O | ('M+Na', 375.1526544879999)  |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O |  ('M+K', 391.1265944879999)  |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O | ('M+NH4', 370.1972594879999) |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O |  ('M-H', 351.1561604879999)  |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O | ('M+Br', 431.0823214879999)  |
| CC(=O)c1ccc(cc1)OCCN2CCN(CC2)C.C(=O)(C(=O)O)O | ('M+Cl', 387.1328384879999)  |
+-----------------------------------------------+------------------------------+

Group 243
+-------------------------------------------------+-----------------------------+
|                      Smile                      |           Masses            |
+-------------------------------------------------+-----------------------------+
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |    ('M', 357.139864596)     |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M+H', 358.147140596)    |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M+Na', 380.129082596)   |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M+K', 396.103022596)    |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |  ('M+NH4', 375.173687596)   |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M-H', 356.132588596)    |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M+Br', 436.058749596)   |
|  CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)Cc3ccccc3   |   ('M+Cl', 392.109266596)   |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |     ('M', 308.19000626)     |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |    ('M+H', 309.19728226)    |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |   ('M+Na', 331.17922426)    |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        | ('M+K', 347.15316426000004) |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |   ('M+NH4', 326.22382926)   |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |    ('M-H', 307.18273026)    |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |   ('M+Br', 387.10889126)    |
|        CC(C(=O)NC1CCCC1)N(C)CCOc2ccccc2F        |   ('M+Cl', 343.15940826)    |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |    ('M', 406.213553912)     |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M+H', 407.220829912)    |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M+Na', 429.202771912)   |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M+K', 445.176711912)    |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |  ('M+NH4', 424.247376912)   |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M-H', 405.206277912)    |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M+Br', 485.132438912)   |
| CC(C(=O)NCc1ccc(cc1)Cl)N2CCN(CC2)CC(=O)N3CCCCC3 |   ('M+Cl', 441.182955912)   |
+-------------------------------------------------+-----------------------------+

Group 244
+------------------------------------------+--------------------------+
|                  Smile                   |          Masses          |
+------------------------------------------+--------------------------+
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl |   ('M', 362.106705896)   |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl |  ('M+H', 363.113981896)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl | ('M+Na', 385.095923896)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl |  ('M+K', 401.069863896)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl | ('M+NH4', 380.140528896) |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl |  ('M-H', 361.099429896)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl | ('M+Br', 441.025590896)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCCN2CCOCC2.Cl | ('M+Cl', 397.076107896)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    |   ('M', 313.131408088)   |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    |  ('M+H', 314.138684088)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    | ('M+Na', 336.120626088)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    |  ('M+K', 352.094566088)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    | ('M+NH4', 331.165231088) |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    |  ('M-H', 312.124132088)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    | ('M+Br', 392.050293088)  |
|   CC(=O)c1ccc(cc1OCC(=O)NCc2ccccc2)OC    | ('M+Cl', 348.100810088)  |
+------------------------------------------+--------------------------+

Group 245
+------------------------------------------------+--------------------------+
|                     Smile                      |          Masses          |
+------------------------------------------------+--------------------------+
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F |   ('M', 371.080299032)   |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F |  ('M+H', 372.087575032)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F | ('M+Na', 394.069517032)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F |  ('M+K', 410.043457032)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F | ('M+NH4', 389.114122032) |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F |  ('M-H', 370.073023032)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F | ('M+Br', 449.999184032)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)C(F)(F)F | ('M+Cl', 406.049701032)  |
+------------------------------------------------+--------------------------+

Group 246
+----------------------------------------------------+--------------------------+
|                       Smile                        |          Masses          |
+----------------------------------------------------+--------------------------+
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      |   ('M', 333.103479088)   |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      |  ('M+H', 334.110755088)  |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      | ('M+Na', 356.092697088)  |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      |  ('M+K', 372.066637088)  |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      | ('M+NH4', 351.137302088) |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      |  ('M-H', 332.096203088)  |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      | ('M+Br', 412.022364088)  |
|      CC(=O)c1ccc(cc1)S(=O)(=O)NCCc2ccc(cc2)OC      | ('M+Cl', 368.072881088)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C |   ('M', 382.065713676)   |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C |  ('M+H', 383.072989676)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C | ('M+Na', 405.054931676)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C |  ('M+K', 421.028871676)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C | ('M+NH4', 400.099536676) |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C |  ('M-H', 381.058437676)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C | ('M+Br', 460.984598676)  |
| CC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N(C)C | ('M+Cl', 417.035115676)  |
+----------------------------------------------------+--------------------------+

Group 247
+---------------------------------------------+-------------------------------+
|                    Smile                    |            Masses             |
+---------------------------------------------+-------------------------------+
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |   ('M', 349.09839370799995)   |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |  ('M+H', 350.10566970799994)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |    ('M+Na', 372.087611708)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |    ('M+K', 388.061551708)     |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC | ('M+NH4', 367.13221670799993) |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |    ('M-H', 348.091117708)     |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |    ('M+Br', 428.017278708)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(c(c2)OC)OC |    ('M+Cl', 384.067795708)    |
+---------------------------------------------+-------------------------------+

Group 248
+---------------------------------------------------+-------------------------------+
|                       Smile                       |            Masses             |
+---------------------------------------------------+-------------------------------+
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |   ('M', 333.06709357999995)   |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |  ('M+H', 334.07436957999994)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    | ('M+Na', 356.05631157999994)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |     ('M+K', 372.03025158)     |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    | ('M+NH4', 351.10091657999993) |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |     ('M-H', 332.05981758)     |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |    ('M+Br', 411.98597858)     |
|    CC(=O)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O    |    ('M+Cl', 368.03649558)     |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |   ('M', 405.1522408479999)    |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M+H', 406.1595168479999)   |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M+Na', 428.1414588479999)  |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M+K', 444.1153988479999)   |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C | ('M+NH4', 423.1860638479999)  |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M-H', 404.1449648479999)   |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M+Br', 484.0711258479999)  |
| CC(C(=O)N1CCN(CC1)c2ccccc2F)N(c3ccccc3)S(=O)(=O)C |  ('M+Cl', 440.1216428479999)  |
+---------------------------------------------------+-------------------------------+

Group 249
+----------------------------------------------+------------------------------+
|                    Smile                     |            Masses            |
+----------------------------------------------+------------------------------+
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O |   ('M', 353.0124711639999)   |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O |  ('M+H', 354.0197471639999)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O | ('M+Na', 376.0016891639999)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O |    ('M+K', 391.975629164)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O | ('M+NH4', 371.0462941639999) |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O |    ('M-H', 352.005195164)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O | ('M+Br', 431.9313561639999)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2Cl)C(=O)O | ('M+Cl', 387.9818731639999)  |
+----------------------------------------------+------------------------------+

Group 250
+------------------------------------------------+--------------------------+
|                     Smile                      |          Masses          |
+------------------------------------------------+--------------------------+
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    |   ('M', 341.053335336)   |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    |  ('M+H', 342.060611336)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    | ('M+Na', 364.042553336)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    |  ('M+K', 380.016493336)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    | ('M+NH4', 359.087158336) |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    |  ('M-H', 340.046059336)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    | ('M+Br', 419.972220336)  |
|    CC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2OC(F)F    | ('M+Cl', 376.022737336)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 |   ('M', 391.262362676)   |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 |  ('M+H', 392.269638676)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 | ('M+Na', 414.251580676)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 |  ('M+K', 430.225520676)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 | ('M+NH4', 409.296185676) |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 |  ('M-H', 390.255086676)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 | ('M+Br', 470.181247676)  |
| CC(C(=O)NC1CCCC1)N2CCN(CC2)C(c3ccccc3)c4ccccc4 | ('M+Cl', 426.231764676)  |
+------------------------------------------------+--------------------------+

Group 251
+------------------------------------------+--------------------------+
|                  Smile                   |          Masses          |
+------------------------------------------+--------------------------+
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC |   ('M', 357.157622836)   |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC |  ('M+H', 358.164898836)  |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC | ('M+Na', 380.146840836)  |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC |  ('M+K', 396.120780836)  |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC | ('M+NH4', 375.191445836) |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC |  ('M-H', 356.150346836)  |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC | ('M+Br', 436.076507836)  |
| CC(=O)c1ccc(cc1OCC(=O)NCCc2ccc(cc2)OC)OC | ('M+Cl', 392.127024836)  |
+------------------------------------------+--------------------------+

Group 252
+----------------------------------------------------+------------------------------+
|                       Smile                        |            Masses            |
+----------------------------------------------------+------------------------------+
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O |  ('M', 377.13755608800005)   |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O |    ('M+H', 378.144832088)    |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O | ('M+Na', 400.1267740880001)  |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O |  ('M+K', 416.1007140880001)  |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O |   ('M+NH4', 395.171379088)   |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O | ('M-H', 376.13028008800006)  |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O |   ('M+Br', 456.056441088)    |
| CC(=O)c1cccc(c1)NC(=O)CN2C(=O)C3(CCc4c3cccc4)NC2=O | ('M+Cl', 412.10695808800006) |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |     ('M', 311.115758024)     |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |    ('M+H', 312.123034024)    |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |   ('M+Na', 334.104976024)    |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |    ('M+K', 350.078916024)    |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |   ('M+NH4', 329.149581024)   |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |    ('M-H', 310.108482024)    |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |   ('M+Br', 390.034643024)    |
|       CC(=O)c1cccc(c1)OCC(=O)Nc2ccccc2C(=O)C       |   ('M+Cl', 346.085160024)    |
+----------------------------------------------------+------------------------------+

Group 253
+---------------------------------------------------+------------------------------+
|                       Smile                       |            Masses            |
+---------------------------------------------------+------------------------------+
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |     ('M', 389.10300042)      |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M+H', 390.11027642)     |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M+Na', 412.09221842)    |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M+K', 428.06615842)     |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |   ('M+NH4', 407.13682342)    |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M-H', 388.09572442)     |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M+Br', 468.02188542)    |
| CC(=O)c1cccc(c1)NC(=O)COC(=O)C(C)(C)Oc2ccc(cc2)Cl |    ('M+Cl', 424.07240242)    |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     |  ('M', 339.03320660799994)   |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     | ('M+H', 340.04048260799993)  |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     |   ('M+Na', 362.022424608)    |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     |    ('M+K', 377.996364608)    |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     | ('M+NH4', 357.0670296079999) |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     | ('M-H', 338.02593060799995)  |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     | ('M+Br', 417.95209160799993) |
|    CC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)OC     |   ('M+Cl', 374.002608608)    |
+---------------------------------------------------+------------------------------+

Group 254
+-------------------------------------------------------+------------------------------+
|                         Smile                         |            Masses            |
+-------------------------------------------------------+------------------------------+
|      CC(=O)c1cccc(c1)NC(=O)COc2cccc(c2)C(F)(F)F       |     ('M', 337.092577968)     |
|      CC(=O)c1cccc(c1)NC(=O)COc2cccc(c2)C(F)(F)F       |    ('M+H', 338.099853968)    |
|      CC(=O)c1cccc(c1)NC(=O)COc2cccc(c2)C(F)(F)F       |   ('M+Na', 360.081795968)    |
|      CC(=O)c1cccc(c1)NC(=O)COc2cccc(c2)C(F)(F)F       |    ('M+K', 376.055735968)    |
